,order_id,order_datetime,customer_id,country,order_revenue,item_count,unique_products,order_number
18731,536976,2010-12-03 14:18:00,14723.0,United Kingdom,149.8,76,19,6
18734,536981,2010-12-03 14:26:00,14723.0,United Kingdom,101.14,39,22,7
6330,506248,2010-04-28 13:26:00,14724.0,United Kingdom,345.25,187,40,1
8959,513263,2010-06-23 11:34:00,14725.0,United Kingdom,216.60999999999999,219,15,1
8961,513265,2010-06-23 11:39:00,14725.0,United Kingdom,50.2,19,12,2
16562,531875,2010-11-10 11:47:00,14725.0,United Kingdom,330.35,509,23,3
3397,498878,2010-02-23 12:35:00,14726.0,United Kingdom,124.75,91,15,1
8447,511960,2010-06-11 13:23:00,14727.0,United Kingdom,176.79999999999998,392,25,1
8451,511964,2010-06-11 13:30:00,14727.0,United Kingdom,22.55,14,10,2
15317,528612,2010-10-22 15:57:00,14728.0,United Kingdom,190.58,68,14,1
4753,502444,2010-03-24 13:30:00,14729.0,United Kingdom,275.35,175,57,1
4754,502445,2010-03-24 13:35:00,14729.0,United Kingdom,5.05,5,2,2
18499,536520,2010-12-01 12:43:00,14729.0,United Kingdom,313.49,197,69,3
719,491055,2009-12-09 10:48:00,14732.0,United Kingdom,219.55,65,9,1
1212,492314,2009-12-16 12:11:00,14732.0,United Kingdom,336.6,100,14,2
1610,493828,2010-01-07 13:19:00,14732.0,United Kingdom,316.2,84,17,3
3161,498154,2010-02-17 11:27:00,14732.0,United Kingdom,334.84000000000003,136,17,4
3162,498155,2010-02-17 11:29:00,14732.0,United Kingdom,100.5,18,3,5
3535,499279,2010-02-25 18:44:00,14732.0,United Kingdom,19.5,6,1,6
6403,506397,2010-04-29 13:29:00,14732.0,United Kingdom,317.62,102,18,7
9026,513419,2010-06-24 12:37:00,14732.0,United Kingdom,162.41,33,9,8
10336,516747,2010-07-22 15:01:00,14732.0,United Kingdom,172.73000000000002,43,8,9
15994,530423,2010-11-03 09:36:00,14732.0,United Kingdom,495.95,145,24,10
16879,532639,2010-11-12 16:42:00,14732.0,United Kingdom,338.68,136,10,11
15962,530346,2010-11-02 15:42:00,14733.0,United Kingdom,2613.94,1110,76,1
17941,535131,2010-11-25 11:38:00,14733.0,United Kingdom,1429.9,641,35,2
18316,536035,2010-11-29 16:56:00,14733.0,United Kingdom,725.2,296,5,3
18955,537484,2010-12-07 11:30:00,14733.0,United Kingdom,1830.02,680,28,4
8092,511091,2010-06-06 15:15:00,14734.0,United Kingdom,198.36,56,13,1
10829,517896,2010-08-03 09:04:00,14734.0,United Kingdom,238.72,42,15,2
12802,522821,2010-09-17 09:04:00,14734.0,United Kingdom,388.3,206,22,3
14306,526188,2010-10-10 12:04:00,14734.0,United Kingdom,231.04000000000002,74,13,4
348,490166,2009-12-04 11:32:00,14735.0,United Kingdom,371.85,175,12,1
629,490800,2009-12-08 11:56:00,14735.0,United Kingdom,7.800000000000001,12,1,2
1647,493929,2010-01-08 11:55:00,14735.0,United Kingdom,281.25,79,7,3
2210,495408,2010-01-25 10:21:00,14735.0,United Kingdom,140.55,33,4,4
2780,497213,2010-02-07 14:07:00,14735.0,United Kingdom,349.31,243,20,5
2885,497405,2010-02-09 14:28:00,14735.0,United Kingdom,187.95,49,4,6
4946,502857,2010-03-28 15:11:00,14735.0,United Kingdom,309.99,273,14,7
4948,502859,2010-03-28 15:12:00,14735.0,United Kingdom,309.3,96,12,8
5993,505456,2010-04-22 11:34:00,14735.0,United Kingdom,343.2,128,9,9
6580,506905,2010-05-05 10:29:00,14735.0,United Kingdom,415.50000000000006,66,4,10
7720,510116,2010-05-27 11:48:00,14735.0,United Kingdom,236.3,46,7,11
9221,513811,2010-06-29 09:39:00,14735.0,United Kingdom,357.84,140,10,12
9228,513818,2010-06-29 10:15:00,14735.0,United Kingdom,84.93,67,6,13
10044,515996,2010-07-16 08:31:00,14735.0,United Kingdom,202.8,72,7,14
10333,516743,2010-07-22 14:22:00,14735.0,United Kingdom,244.79999999999998,96,1,15
10511,517127,2010-07-27 09:52:00,14735.0,United Kingdom,79.5,42,3,16
11689,520042,2010-08-23 14:14:00,14735.0,United Kingdom,160.6,68,4,17
12563,522145,2010-09-13 10:34:00,14735.0,United Kingdom,676.8000000000001,228,13,18
12947,523136,2010-09-20 14:14:00,14735.0,United Kingdom,61.2,8,1,19
14966,527713,2010-10-18 15:24:00,14735.0,United Kingdom,681.5,134,18,20
14968,527718,2010-10-18 15:25:00,14735.0,United Kingdom,125.7,30,3,21
16816,532542,2010-11-12 12:08:00,14735.0,United Kingdom,285.0,76,6,22
16817,532543,2010-11-12 12:10:00,14735.0,United Kingdom,63.6,8,2,23
17120,533147,2010-11-16 13:39:00,14735.0,United Kingdom,197.20000000000002,80,4,24
11173,518769,2010-08-11 15:13:00,14736.0,United Kingdom,218.89,80,44,1
11174,518771,2010-08-11 15:21:00,14736.0,United Kingdom,182.19,84,42,2
16094,530708,2010-11-04 11:29:00,14737.0,United Kingdom,2389.62,726,28,1
519,490547,2009-12-07 10:21:00,14738.0,United Kingdom,311.2,88,12,1
7778,510199,2010-05-27 20:31:00,14738.0,United Kingdom,196.25,68,13,2
165,489819,2009-12-02 13:23:00,14739.0,United Kingdom,618.4300000000001,465,13,1
890,491450,2009-12-11 11:06:00,14739.0,United Kingdom,634.88,540,10,2
2523,496349,2010-02-01 08:13:00,14739.0,United Kingdom,435.32,228,16,3
2916,497574,2010-02-10 14:36:00,14739.0,United Kingdom,297.66,176,11,4
3572,499405,2010-02-26 14:35:00,14739.0,United Kingdom,707.8100000000001,509,26,5
4665,502233,2010-03-23 12:20:00,14739.0,United Kingdom,255.02,202,5,6
6343,506263,2010-04-28 14:52:00,14739.0,United Kingdom,403.42,214,6,7
7237,508744,2010-05-18 11:33:00,14739.0,United Kingdom,341.28000000000003,240,9,8
7744,510155,2010-05-27 13:26:00,14739.0,United Kingdom,567.38,590,11,9
7939,510680,2010-06-03 08:51:00,14739.0,United Kingdom,126.60000000000001,132,3,10
10070,516079,2010-07-16 11:56:00,14739.0,United Kingdom,104.91999999999999,104,5,11
10617,517360,2010-07-28 16:17:00,14739.0,United Kingdom,558.9,344,21,12
11563,519790,2010-08-20 12:17:00,14739.0,United Kingdom,310.2,188,5,13
12150,521208,2010-09-02 18:32:00,14739.0,United Kingdom,465.78000000000003,478,5,14
13089,523424,2010-09-22 10:19:00,14739.0,United Kingdom,458.82,330,11,15
13710,524850,2010-09-30 18:42:00,14739.0,United Kingdom,183.12,96,8,16
14452,526498,2010-10-12 09:58:00,14739.0,United Kingdom,641.76,596,11,17
15804,529836,2010-10-31 12:34:00,14739.0,United Kingdom,560.04,444,8,18
18988,537627,2010-12-07 14:58:00,14739.0,United Kingdom,713.88,476,12,19
3495,499221,2010-02-25 11:40:00,14740.0,United Kingdom,115.25,47,9,1
3854,500134,2010-03-04 15:39:00,14740.0,United Kingdom,314.57,115,16,2
6505,506698,2010-05-02 13:34:00,14740.0,United Kingdom,311.32,122,20,3
7708,510063,2010-05-27 10:48:00,14740.0,United Kingdom,593.45,259,18,4
7893,510556,2010-06-01 16:51:00,14740.0,United Kingdom,200.85000000000002,79,7,5
12348,521700,2010-09-08 10:54:00,14740.0,United Kingdom,430.27,338,29,6
13503,524319,2010-09-28 14:25:00,14740.0,United Kingdom,358.02000000000004,146,22,7
15481,528962,2010-10-26 09:47:00,14740.0,United Kingdom,389.12,240,21,8
14894,527445,2010-10-18 09:33:00,14741.0,United Kingdom,312.75,165,17,1
18566,536604,2010-12-02 08:43:00,14741.0,United Kingdom,184.5,114,9,2
13682,524724,2010-09-30 14:07:00,14742.0,United Kingdom,579.85,374,34,1
6156,505766,2010-04-26 10:26:00,14743.0,United Kingdom,50.48,40,3,1
7268,508840,2010-05-18 14:06:00,14744.0,United Kingdom,112.94,30,30,1
7425,509273,2010-05-21 11:26:00,14744.0,United Kingdom,37.6,6,6,2
7440,509354,2010-05-21 13:37:00,14744.0,United Kingdom,37.6,6,6,3
7611,509751,2010-05-25 14:09:00,14744.0,United Kingdom,949.56,472,30,4
14053,525568,2010-10-06 09:56:00,14744.0,United Kingdom,208.2,38,7,5
15615,529314,2010-10-27 13:18:00,14744.0,United Kingdom,410.1,298,7,6
17145,533292,2010-11-16 15:57:00,14744.0,United Kingdom,804.1,922,6,7
19021,537686,2010-12-08 10:21:00,14744.0,United Kingdom,225.0,148,3,8
4210,501045,2010-03-12 10:33:00,14745.0,United Kingdom,415.3,252,23,1
6685,507170,2010-05-06 14:45:00,14745.0,United Kingdom,227.42,172,13,2
7539,509538,2010-05-24 12:25:00,14745.0,United Kingdom,184.68,156,7,3
7590,509646,2010-05-25 11:35:00,14745.0,United Kingdom,1.65,1,1,4
9618,514829,2010-07-06 13:55:00,14745.0,United Kingdom,306.7,202,16,5
9620,514831,2010-07-06 13:56:00,14745.0,United Kingdom,17.0,4,1,6
10478,517057,2010-07-26 13:07:00,14745.0,United Kingdom,198.8,152,10,7
14467,526514,2010-10-12 11:06:00,14746.0,United Kingdom,276.1,194,5,1
15092,528078,2010-10-20 12:45:00,14746.0,United Kingdom,64.2,36,2,2
15094,528080,2010-10-20 12:52:00,14746.0,United Kingdom,79.19999999999999,48,1,3
15754,529762,2010-10-29 14:44:00,14746.0,United Kingdom,174.0,120,1,4
3858,500145,2010-03-04 17:08:00,14748.0,United Kingdom,363.56,396,22,1
5198,503541,2010-04-01 14:18:00,14748.0,United Kingdom,363.56,396,22,2
9647,514869,2010-07-07 09:55:00,14748.0,United Kingdom,1.25,1,1,3
12828,522911,2010-09-17 13:38:00,14748.0,United Kingdom,525.18,400,24,4
13535,524377,2010-09-28 17:42:00,14748.0,United Kingdom,12.600000000000001,6,1,5
18852,537242,2010-12-06 10:19:00,14748.0,United Kingdom,412.22,282,29,6
18855,537245,2010-12-06 10:24:00,14748.0,United Kingdom,58.2,48,3,7
11405,519476,2010-08-17 12:36:00,14749.0,United Kingdom,310.15,403,18,1
317,490121,2009-12-03 17:57:00,14750.0,United Kingdom,112.03,65,32,1
987,491704,2009-12-13 14:08:00,14751.0,United Kingdom,65.10000000000001,18,3,1
2182,495378,2010-01-24 13:37:00,14751.0,United Kingdom,61.349999999999994,47,4,2
12212,521367,2010-09-05 11:04:00,14753.0,United Kingdom,306.36,201,18,1
1951,494682,2010-01-18 11:04:00,14754.0,United Kingdom,359.16,156,42,1
7704,510058,2010-05-27 10:13:00,14754.0,United Kingdom,118.43,59,20,2
9346,514166,2010-06-30 15:41:00,14754.0,United Kingdom,27.84,20,4,3
14286,526166,2010-10-10 10:22:00,14754.0,United Kingdom,407.0,290,29,4
307,490109,2009-12-03 16:51:00,14755.0,United Kingdom,415.0,204,20,1
308,490110,2009-12-03 16:52:00,14755.0,United Kingdom,30.15,13,2,2
1867,494512,2010-01-15 09:10:00,14755.0,United Kingdom,301.6,114,17,3
3403,498893,2010-02-23 13:22:00,14755.0,United Kingdom,392.20000000000005,146,20,4
3678,499663,2010-03-01 15:21:00,14755.0,United Kingdom,272.45,37,7,5
6086,505636,2010-04-23 13:23:00,14755.0,United Kingdom,386.40000000000003,208,22,6
6766,507356,2010-05-07 15:25:00,14755.0,United Kingdom,327.07,153,21,7
6767,507357,2010-05-07 15:26:00,14755.0,United Kingdom,20.4,24,1,8
9393,514311,2010-07-01 13:17:00,14755.0,United Kingdom,461.95,250,21,9
9980,515881,2010-07-15 11:54:00,14755.0,United Kingdom,370.0,176,21,10
11820,520377,2010-08-25 14:45:00,14755.0,United Kingdom,394.25,183,16,11
11821,520378,2010-08-25 14:46:00,14755.0,United Kingdom,15.0,4,1,12
14876,527423,2010-10-17 16:06:00,14755.0,United Kingdom,965.85,415,46,13
17750,534679,2010-11-23 14:42:00,14755.0,United Kingdom,609.95,255,25,14
14374,526276,2010-10-11 11:50:00,14756.0,United Kingdom,1385.7,794,60,1
17581,534227,2010-11-22 09:22:00,14756.0,United Kingdom,529.1,213,21,2
5341,503846,2010-04-08 08:27:00,14758.0,United Kingdom,442.5,124,22,1
10146,516196,2010-07-19 10:07:00,14758.0,United Kingdom,617.05,197,28,2
16350,531389,2010-11-08 09:42:00,14758.0,United Kingdom,321.36,100,15,3
13026,523327,2010-09-21 14:22:00,14761.0,United Kingdom,192.02,88,13,1
4692,502268,2010-03-23 15:36:00,14762.0,United Kingdom,117.05000000000001,87,9,1
8043,511038,2010-06-06 11:11:00,14766.0,United Kingdom,1319.53,1202,69,1
10084,516117,2010-07-16 14:29:00,14766.0,United Kingdom,702.45,361,39,2
11752,520192,2010-08-24 14:46:00,14766.0,United Kingdom,658.62,414,28,3
15419,528852,2010-10-25 10:41:00,14766.0,United Kingdom,885.97,550,44,4
18045,535374,2010-11-25 18:21:00,14766.0,United Kingdom,335.79,123,19,5
19099,537847,2010-12-08 15:33:00,14766.0,United Kingdom,180.4,64,6,6
11646,519919,2010-08-22 14:54:00,14767.0,United Kingdom,382.81,117,18,1
1182,492241,2009-12-16 09:17:00,14769.0,United Kingdom,969.66,977,62,1
1629,493878,2010-01-08 09:08:00,14769.0,United Kingdom,508.72,356,35,2
3863,500150,2010-03-04 17:42:00,14769.0,United Kingdom,290.05,183,19,3
4643,502101,2010-03-23 09:43:00,14769.0,United Kingdom,372.94,382,27,4
9156,513659,2010-06-28 10:19:00,14769.0,United Kingdom,547.73,394,37,5
11898,520561,2010-08-26 16:46:00,14769.0,United Kingdom,671.38,446,43,6
14228,525974,2010-10-08 10:23:00,14769.0,United Kingdom,592.04,536,44,7
15782,529812,2010-10-31 11:08:00,14769.0,United Kingdom,305.25,137,19,8
16933,532756,2010-11-14 13:39:00,14769.0,United Kingdom,839.36,408,50,9
3536,499284,2010-02-25 18:58:00,14770.0,United Kingdom,936.28,506,54,1
5301,503795,2010-04-07 13:07:00,14770.0,United Kingdom,614.63,229,27,2
6308,506177,2010-04-28 10:52:00,14770.0,United Kingdom,365.2,86,17,3
7712,510070,2010-05-27 11:11:00,14770.0,United Kingdom,376.63,91,20,4
9663,514966,2010-07-07 12:13:00,14770.0,United Kingdom,164.82,62,9,5
11940,520696,2010-08-29 10:45:00,14770.0,United Kingdom,303.66,134,18,6
211,489900,2009-12-03 09:44:00,14771.0,United Kingdom,287.37,253,19,1
4927,502837,2010-03-28 12:52:00,14771.0,United Kingdom,307.25,369,28,2
6158,505770,2010-04-26 10:29:00,14773.0,United Kingdom,140.55,53,10,1
9250,513926,2010-06-29 12:26:00,14774.0,United Kingdom,241.45,99,13,1
18669,536805,2010-12-02 16:38:00,14775.0,United Kingdom,406.56,384,20,1
12881,522985,2010-09-19 14:12:00,14776.0,United Kingdom,287.7,270,20,1
14018,525453,2010-10-05 14:14:00,14776.0,United Kingdom,358.8,504,20,2
14755,527248,2010-10-15 12:27:00,14776.0,United Kingdom,220.32,312,16,3
17176,533351,2010-11-17 09:53:00,14776.0,United Kingdom,303.18,438,17,4
15879,530080,2010-11-01 12:50:00,14777.0,United Kingdom,307.56,212,16,1
3246,498416,2010-02-18 16:16:00,14783.0,United Kingdom,307.3,262,17,1
16973,532828,2010-11-15 09:49:00,14784.0,United Kingdom,159.94,126,12,1
8162,511278,2010-06-07 13:42:00,14786.0,United Kingdom,90.96,112,7,1
11819,520376,2010-08-25 14:38:00,14787.0,United Kingdom,110.65,59,14,1
6045,505542,2010-04-22 18:16:00,14788.0,United Kingdom,476.88,298,28,1
922,491629,2009-12-11 14:37:00,14790.0,United Kingdom,308.81,343,16,1
1440,492818,2009-12-20 13:47:00,14790.0,United Kingdom,259.15,189,14,2
5211,503573,2010-04-01 16:13:00,14790.0,United Kingdom,232.92,331,15,3
9003,513332,2010-06-24 09:06:00,14790.0,United Kingdom,234.56,342,17,4
15057,527964,2010-10-20 09:45:00,14790.0,United Kingdom,497.10999999999996,601,27,5
18430,536355,2010-11-30 17:45:00,14790.0,United Kingdom,249.01000000000002,137,10,6
5507,504196,2010-04-12 10:24:00,14791.0,United Kingdom,303.63,127,19,1
8940,513201,2010-06-22 16:54:00,14793.0,United Kingdom,396.91,270,25,1
11088,518530,2010-08-09 15:44:00,14794.0,United Kingdom,121.59,60,9,1
12934,523123,2010-09-20 13:23:00,14794.0,United Kingdom,368.8,20,6,2
15909,530167,2010-11-02 09:06:00,14794.0,United Kingdom,143.6,30,9,3
1061,491861,2009-12-14 15:06:00,14796.0,United Kingdom,266.02,89,25,1
2453,496173,2010-01-29 11:59:00,14796.0,United Kingdom,208.57,70,22,2
4516,501808,2010-03-19 14:16:00,14796.0,United Kingdom,149.56,63,27,3
5170,503449,2010-04-01 11:22:00,14796.0,United Kingdom,126.5,52,21,4
12099,521132,2010-09-02 12:53:00,14796.0,United Kingdom,196.27,92,34,5
13657,524628,2010-09-30 10:56:00,14796.0,United Kingdom,171.48,116,41,6
14930,527495,2010-10-18 12:07:00,14796.0,United Kingdom,299.1,217,40,7
16676,532127,2010-11-11 10:25:00,14796.0,United Kingdom,271.1,126,40,8
17295,533569,2010-11-18 10:33:00,14796.0,United Kingdom,240.48,163,53,9
17917,535084,2010-11-25 09:46:00,14796.0,United Kingdom,266.86,206,52,10
19026,537692,2010-12-08 10:40:00,14796.0,United Kingdom,671.21,434,49,11
10237,516461,2010-07-20 14:07:00,14797.0,United Kingdom,300.31,99,16,1
3629,499510,2010-03-01 08:38:00,14798.0,United Kingdom,187.37,107,11,1
5342,503847,2010-04-08 08:31:00,14798.0,United Kingdom,147.12,144,12,2
8989,513312,2010-06-23 15:40:00,14798.0,United Kingdom,97.84,88,6,3
9079,513567,2010-06-25 14:15:00,14798.0,United Kingdom,97.84,88,6,4
17765,534699,2010-11-23 15:59:00,14798.0,United Kingdom,20.4,24,2,5
124,489728,2009-12-02 11:18:00,14799.0,United Kingdom,180.45,349,10,1
13688,524741,2010-09-30 14:38:00,14800.0,United Kingdom,455.3,641,47,1
14860,527404,2010-10-17 14:30:00,14800.0,United Kingdom,693.88,679,64,2
14861,527406,2010-10-17 14:35:00,14800.0,United Kingdom,12.5,10,1,3
15325,528621,2010-10-24 10:41:00,14800.0,United Kingdom,586.58,360,32,4
17530,534172,2010-11-21 13:30:00,14800.0,United Kingdom,1130.48,1185,71,5
18765,537050,2010-12-05 11:10:00,14800.0,United Kingdom,555.84,437,51,6
13426,524175,2010-09-27 16:32:00,14802.0,United Kingdom,1343.44,1,1,1
13427,524176,2010-09-27 16:34:00,14802.0,United Kingdom,159.54,1,1,2
4922,502832,2010-03-28 12:34:00,14805.0,United Kingdom,197.78,65,30,1
9802,515328,2010-07-11 12:59:00,14805.0,United Kingdom,170.85999999999999,158,26,2
15832,529939,2010-10-31 14:50:00,14805.0,United Kingdom,181.35,83,25,3
13338,523999,2010-09-26 15:50:00,14806.0,United Kingdom,110.03999999999999,93,9,1
3588,499465,2010-02-28 11:33:00,14807.0,United Kingdom,349.64,176,24,1
16914,532692,2010-11-14 12:47:00,14807.0,United Kingdom,169.65,71,14,2
4953,502864,2010-03-28 15:42:00,14809.0,United Kingdom,415.71000000000004,177,11,1
4954,502865,2010-03-28 15:44:00,14809.0,United Kingdom,271.05,55,7,2
14081,525704,2010-10-06 13:12:00,14810.0,United Kingdom,129.95,72,24,1
14822,527363,2010-10-17 11:11:00,14810.0,United Kingdom,138.75,75,23,2
18780,537111,2010-12-05 12:08:00,14810.0,United Kingdom,180.44,84,22,3
17234,533485,2010-11-17 13:09:00,14811.0,United Kingdom,170.5,74,28,1
5878,505162,2010-04-20 12:13:00,14812.0,United Kingdom,185.8,136,36,1
5362,503875,2010-04-08 11:49:00,14813.0,United Kingdom,460.34,132,58,1
17407,533860,2010-11-19 11:32:00,14813.0,United Kingdom,319.67,208,45,2
18773,537059,2010-12-05 11:54:00,14813.0,United Kingdom,127.98,59,20,3
18775,537067,2010-12-05 11:57:00,14813.0,United Kingdom,27.45,8,6,4
6758,507290,2010-05-07 14:10:00,14814.0,United Kingdom,160.46,96,28,1
4613,501960,2010-03-22 12:10:00,14817.0,United Kingdom,546.03,364,34,1
5758,504873,2010-04-18 12:36:00,14817.0,United Kingdom,441.35,249,23,2
9984,515887,2010-07-15 12:06:00,14817.0,United Kingdom,572.35,506,37,3
14706,527110,2010-10-14 17:23:00,14817.0,United Kingdom,622.25,332,37,4
16466,531731,2010-11-09 12:15:00,14817.0,United Kingdom,667.54,356,36,5
3706,499762,2010-03-02 12:48:00,14818.0,United Kingdom,108.5,60,20,1
9582,514723,2010-07-05 17:28:00,14818.0,United Kingdom,281.55,128,26,2
12326,521660,2010-09-07 14:16:00,14818.0,United Kingdom,122.56,34,9,3
1474,492993,2009-12-21 15:54:00,14819.0,United Kingdom,30.64,24,11,1
10825,517883,2010-08-02 17:19:00,14819.0,United Kingdom,167.45,40,29,2
2502,496323,2010-01-31 12:49:00,14820.0,United Kingdom,115.2,72,7,1
6165,505778,2010-04-26 10:43:00,14820.0,United Kingdom,149.92000000000002,116,5,2
14318,526201,2010-10-10 13:06:00,14820.0,United Kingdom,252.9,168,15,3
16835,532563,2010-11-12 13:13:00,14820.0,United Kingdom,101.4,84,5,4
17910,535077,2010-11-24 17:15:00,14820.0,United Kingdom,148.05,31,3,5
2553,496442,2010-02-01 13:33:00,14821.0,United Kingdom,45.2,16,2,1
2573,496476,2010-02-01 15:44:00,14821.0,United Kingdom,44.25,15,1,2
4400,501566,2010-03-18 07:31:00,14821.0,United Kingdom,204.2,36,3,3
16389,531468,2010-11-08 13:58:00,14821.0,United Kingdom,529.6999999999999,276,42,4
16392,531471,2010-11-08 14:06:00,14821.0,United Kingdom,0.95,1,1,5
18077,535417,2010-11-26 11:45:00,14821.0,United Kingdom,364.55,101,17,6
19007,537668,2010-12-08 08:43:00,14821.0,United Kingdom,48.800000000000004,20,2,7
11161,518753,2010-08-11 12:52:00,14822.0,United Kingdom,157.70000000000002,94,9,1
4225,501103,2010-03-12 13:07:00,14824.0,United Kingdom,795.5,400,47,1
6391,506378,2010-04-29 12:17:00,14824.0,United Kingdom,399.6,152,14,2
7521,509464,2010-05-24 10:55:00,14824.0,United Kingdom,419.55,273,17,3
14380,526335,2010-10-11 12:12:00,14824.0,United Kingdom,340.55,121,16,4
15316,528610,2010-10-22 15:44:00,14824.0,United Kingdom,500.35,280,22,5
17964,535247,2010-11-25 12:40:00,14824.0,United Kingdom,439.65000000000003,203,13,6
5266,503709,2010-04-06 14:14:00,14825.0,United Kingdom,261.1,162,31,1
5960,505361,2010-04-21 15:34:00,14825.0,United Kingdom,126.58,62,19,2
6917,507690,2010-05-11 10:12:00,14825.0,United Kingdom,128.6,56,6,3
8202,511326,2010-06-08 09:07:00,14825.0,United Kingdom,252.3,134,12,4
8818,512905,2010-06-18 14:01:00,14825.0,United Kingdom,137.7,56,17,5
9339,514155,2010-06-30 14:18:00,14825.0,United Kingdom,178.2,66,9,6
10199,516340,2010-07-20 09:34:00,14825.0,United Kingdom,309.48,195,16,7
12701,522589,2010-09-15 12:47:00,14825.0,United Kingdom,177.29000000000002,245,8,8
13524,524349,2010-09-28 16:18:00,14825.0,United Kingdom,2.1,1,1,9
14010,525442,2010-10-05 13:47:00,14825.0,United Kingdom,267.1,154,12,10
16265,531227,2010-11-05 16:42:00,14825.0,United Kingdom,346.41,235,32,11
17636,534402,2010-11-22 13:48:00,14825.0,United Kingdom,327.21000000000004,419,14,12
18879,537359,2010-12-06 12:30:00,14825.0,United Kingdom,184.10000000000002,72,10,13
1796,494342,2010-01-13 13:08:00,14826.0,United Kingdom,177.9,42,4,1
6715,507234,2010-05-07 09:00:00,14826.0,United Kingdom,207.3,110,6,2
3000,497843,2010-02-12 15:47:00,14827.0,United Kingdom,0.0,5,1,1
528,490604,2009-12-07 11:19:00,14828.0,United Kingdom,682.4,612,8,1
1584,493765,2010-01-07 09:34:00,14828.0,United Kingdom,1390.52,1124,9,2
2377,495954,2010-01-28 09:00:00,14828.0,United Kingdom,911.4399999999999,436,10,3
4115,500794,2010-03-10 10:54:00,14828.0,United Kingdom,321.48,376,4,4
7379,509153,2010-05-20 13:15:00,14828.0,United Kingdom,1442.32,2488,19,5
9499,514515,2010-07-04 14:13:00,14828.0,United Kingdom,724.56,708,8,6
10718,517643,2010-07-30 13:13:00,14828.0,United Kingdom,337.92,352,4,7
12736,522630,2010-09-16 09:07:00,14828.0,United Kingdom,554.12,324,7,8
14097,525723,2010-10-06 15:11:00,14828.0,United Kingdom,616.5,498,6,9
17158,533318,2010-11-16 17:23:00,14828.0,United Kingdom,718.44,628,9,10
13593,524523,2010-09-29 13:14:00,14829.0,United Kingdom,345.9,180,21,1
17230,533481,2010-11-17 13:05:00,14829.0,United Kingdom,237.98000000000002,205,15,2
17231,533482,2010-11-17 13:06:00,14829.0,United Kingdom,174.44,120,13,3
18665,536800,2010-12-02 16:12:00,14829.0,United Kingdom,236.97,190,19,4
101,489672,2009-12-02 09:21:00,14831.0,United Kingdom,772.65,421,32,1
102,489673,2009-12-02 09:23:00,14831.0,United Kingdom,61.099999999999994,34,4,2
2406,496047,2010-01-28 14:31:00,14831.0,United Kingdom,842.82,430,46,3
4524,501819,2010-03-19 15:14:00,14832.0,United Kingdom,322.69,1,1,1
10633,517395,2010-07-29 10:06:00,14833.0,United Kingdom,94.8,58,7,1
15686,529554,2010-10-28 17:37:00,14834.0,United Kingdom,485.86,138,20,1
5224,503593,2010-04-01 19:34:00,14835.0,United Kingdom,178.2,108,1,1
9227,513817,2010-06-29 10:08:00,14835.0,United Kingdom,118.8,72,1,2
2151,495344,2010-01-24 10:20:00,14837.0,United Kingdom,277.68,340,19,1
6244,505999,2010-04-27 10:54:00,14837.0,United Kingdom,465.55,333,24,2
11047,518410,2010-08-08 14:41:00,14837.0,United Kingdom,307.23,281,18,3
11980,520738,2010-08-31 09:36:00,14837.0,United Kingdom,386.74,410,22,4
13148,523588,2010-09-23 09:11:00,14837.0,United Kingdom,373.62,230,18,5
212,489902,2009-12-03 09:52:00,14838.0,United Kingdom,119.10000000000001,18,4,1
14521,526669,2010-10-12 15:46:00,14838.0,United Kingdom,654.57,344,66,2
1535,493543,2010-01-04 16:29:00,14839.0,United Kingdom,425.06,296,40,1
6788,507383,2010-05-09 12:03:00,14839.0,United Kingdom,184.02,194,13,2
14841,527383,2010-10-17 13:01:00,14839.0,United Kingdom,306.2,437,21,3
8825,512915,2010-06-18 15:42:00,14840.0,United Kingdom,299.86,148,18,1
202,489888,2009-12-02 16:49:00,14841.0,United Kingdom,597.4,660,26,1
641,490823,2009-12-08 12:34:00,14841.0,United Kingdom,304.8,288,10,2
1481,493077,2009-12-22 09:50:00,14841.0,United Kingdom,313.6,320,13,3
3870,500160,2010-03-04 18:46:00,14841.0,United Kingdom,411.79,125,19,4
8593,512312,2010-06-15 08:15:00,14841.0,United Kingdom,530.76,236,21,5
10852,517960,2010-08-03 12:32:00,14841.0,United Kingdom,481.74,162,25,6
16509,531791,2010-11-09 15:11:00,14841.0,United Kingdom,916.0500000000001,405,35,7
18375,536196,2010-11-30 13:01:00,14841.0,United Kingdom,311.1,190,13,8
13577,524504,2010-09-29 12:39:00,14843.0,United Kingdom,211.79999999999998,132,9,1
5517,504217,2010-04-12 12:50:00,14844.0,United Kingdom,1160.66,759,58,1
9959,515795,2010-07-14 16:04:00,14844.0,United Kingdom,1188.88,888,50,2
10780,517756,2010-08-02 10:30:00,14844.0,United Kingdom,340.96000000000004,300,9,3
13977,525401,2010-10-05 11:52:00,14844.0,United Kingdom,790.79,584,28,4
13978,525402,2010-10-05 11:53:00,14844.0,United Kingdom,14.98,2,1,5
13979,525404,2010-10-05 11:54:00,14844.0,United Kingdom,16.35,3,1,6
5797,504914,2010-04-19 10:19:00,14845.0,United Kingdom,150.0,600,1,1
14284,526162,2010-10-08 17:07:00,14846.0,United Kingdom,437.4,193,12,1
7543,509545,2010-05-24 12:29:00,14847.0,United Kingdom,304.79999999999995,156,13,1
