,Invoice,StockCode,Description,Quantity,InvoiceDate,Price,Customer ID,Country,Date,Time,line_revenue
351350,523564,22627,MINT KITCHEN SCALES,1,2010-09-22 15:37:00,8.5,13610.0,United Kingdom,2010-09-22,15:37:00,8.5
351375,523570,22415,WHITE TISSUE REAM,1,2010-09-22 15:58:00,7.95,13857.0,United Kingdom,2010-09-22,15:58:00,7.95
351405,523572,21843,RED RETROSPOT CAKE STAND,1,2010-09-22 16:04:00,10.95,13576.0,United Kingdom,2010-09-22,16:04:00,10.95
351409,523572,85065,CREAM SWEETHEART TRAYS,1,2010-09-22 16:04:00,12.75,13576.0,United Kingdom,2010-09-22,16:04:00,12.75
351425,523573,22423,REGENCY CAKESTAND 3 TIER,3,2010-09-22 16:17:00,12.75,14372.0,United Kingdom,2010-09-22,16:17:00,38.25
351435,523576,22423,REGENCY CAKESTAND 3 TIER,256,2010-09-22 16:26:00,10.95,13205.0,United Kingdom,2010-09-22,16:26:00,2803.2
351437,523579,22423,REGENCY CAKESTAND 3 TIER,2,2010-09-22 16:34:00,12.75,13756.0,United Kingdom,2010-09-22,16:34:00,25.5
351454,523579,21623,VINTAGE UNION JACK MEMOBOARD,1,2010-09-22 16:34:00,9.95,13756.0,United Kingdom,2010-09-22,16:34:00,9.95
351485,523579,21524,DOORMAT SPOTTY HOME SWEET HOME,1,2010-09-22 16:34:00,7.95,13756.0,United Kingdom,2010-09-22,16:34:00,7.95
351486,523579,22366,DOORMAT AIRMAIL ,1,2010-09-22 16:34:00,7.95,13756.0,United Kingdom,2010-09-22,16:34:00,7.95
351487,523579,21955,DOORMAT UNION JACK GUNS AND ROSES,1,2010-09-22 16:34:00,7.95,13756.0,United Kingdom,2010-09-22,16:34:00,7.95
351493,523582,22423,REGENCY CAKESTAND 3 TIER,144,2010-09-22 16:46:00,10.95,17949.0,United Kingdom,2010-09-22,16:46:00,1576.8
351504,523583,48138,DOORMAT UNION FLAG,4,2010-09-22 17:16:00,7.95,12681.0,France,2010-09-22,17:16:00,31.8
351505,523583,22365,DOORMAT RESPECTABLE HOUSE,4,2010-09-22 17:16:00,7.95,12681.0,France,2010-09-22,17:16:00,31.8
351518,523583,20750,RED/WHITE DOT MINI CASES,2,2010-09-22 17:16:00,7.95,12681.0,France,2010-09-22,17:16:00,15.9
351522,523583,POST,POSTAGE,4,2010-09-22 17:16:00,18.0,12681.0,France,2010-09-22,17:16:00,72.0
351533,523585,21843,RED RETROSPOT CAKE STAND,1,2010-09-23 08:10:00,10.95,15107.0,United Kingdom,2010-09-23,08:10:00,10.95
351535,523585,21217,RED SPOTTY ROUND CAKE TINS,1,2010-09-23 08:10:00,9.95,15107.0,United Kingdom,2010-09-23,08:10:00,9.95
351536,523585,84968A,SET OF 16 VINTAGE ROSE CUTLERY,1,2010-09-23 08:10:00,12.75,15107.0,United Kingdom,2010-09-23,08:10:00,12.75
351537,523585,21781,MA CAMPAGNE CUTLERY BOX,1,2010-09-23 08:10:00,14.95,15107.0,United Kingdom,2010-09-23,08:10:00,14.95
351539,523585,22485,SET OF 2 WOODEN MARKET CRATES,4,2010-09-23 08:10:00,12.75,15107.0,United Kingdom,2010-09-23,08:10:00,51.0
351541,523585,82486,WOOD S/3 CABINET ANT WHITE FINISH,2,2010-09-23 08:10:00,7.95,15107.0,United Kingdom,2010-09-23,08:10:00,15.9
351543,523585,84840,SWEETHEART CARRY-ALL BASKET,2,2010-09-23 08:10:00,8.5,15107.0,United Kingdom,2010-09-23,08:10:00,17.0
351592,523589,22635,CHILDS BREAKFAST SET DOLLY GIRL ,4,2010-09-23 09:33:00,9.95,15761.0,United Kingdom,2010-09-23,09:33:00,39.8
351593,523589,22634,CHILDS BREAKFAST SET SPACEBOY ,4,2010-09-23 09:33:00,9.95,15761.0,United Kingdom,2010-09-23,09:33:00,39.8
351594,523589,22423,REGENCY CAKESTAND 3 TIER,2,2010-09-23 09:33:00,12.75,15761.0,United Kingdom,2010-09-23,09:33:00,25.5
351618,523591,22622,BOX OF VINTAGE ALPHABET BLOCKS,2,2010-09-23 10:06:00,9.95,13635.0,United Kingdom,2010-09-23,10:06:00,19.9
351643,523591,22169,FAMILY ALBUM WHITE PICTURE FRAME,4,2010-09-23 10:06:00,8.5,13635.0,United Kingdom,2010-09-23,10:06:00,34.0
351683,523594,M,Manual,1,2010-09-23 10:23:00,10.0,12802.0,Netherlands,2010-09-23,10:23:00,10.0
351757,523613,72760B,VINTAGE CREAM 3 BASKET CAKE STAND,4,2010-09-23 10:45:00,9.95,12727.0,France,2010-09-23,10:45:00,39.8
351766,523613,22215,CAKE STAND WHITE TWO TIER LACE,12,2010-09-23 10:45:00,7.65,12727.0,France,2010-09-23,10:45:00,91.80000000000001
351769,523613,POST,POSTAGE,4,2010-09-23 10:45:00,18.0,12727.0,France,2010-09-23,10:45:00,72.0
351784,523615,21524,DOORMAT SPOTTY HOME SWEET HOME,6,2010-09-23 10:51:00,7.95,13107.0,United Kingdom,2010-09-23,10:51:00,47.7
351815,523615,22423,REGENCY CAKESTAND 3 TIER,8,2010-09-23 10:51:00,12.75,13107.0,United Kingdom,2010-09-23,10:51:00,102.0
351826,523623,85065,CREAM SWEETHEART TRAYS,2,2010-09-23 11:04:00,12.75,13590.0,United Kingdom,2010-09-23,11:04:00,25.5
351835,523623,22485,SET OF 2 WOODEN MARKET CRATES,2,2010-09-23 11:04:00,12.75,13590.0,United Kingdom,2010-09-23,11:04:00,25.5
351851,523624,21527,RED RETROSPOT TRADITIONAL TEAPOT ,1,2010-09-23 11:21:00,7.95,17377.0,United Kingdom,2010-09-23,11:21:00,7.95
351906,523633,21621,VINTAGE UNION JACK BUNTING,5,2010-09-23 11:40:00,8.5,14701.0,United Kingdom,2010-09-23,11:40:00,42.5
351934,523636,82486,WOOD S/3 CABINET ANT WHITE FINISH,8,2010-09-23 11:57:00,7.95,12916.0,United Kingdom,2010-09-23,11:57:00,63.6
351940,523636,22487,WHITE WOOD GARDEN PLANT LADDER,2,2010-09-23 11:57:00,9.95,12916.0,United Kingdom,2010-09-23,11:57:00,19.9
351943,523636,85068,CREAM SWEETHEART SHELF + HOOKS,2,2010-09-23 11:57:00,7.95,12916.0,United Kingdom,2010-09-23,11:57:00,15.9
351950,523637,22423,REGENCY CAKESTAND 3 TIER,2,2010-09-23 11:58:00,12.75,14606.0,United Kingdom,2010-09-23,11:58:00,25.5
351981,523638,21781,MA CAMPAGNE CUTLERY BOX,2,2010-09-23 12:01:00,14.95,13097.0,United Kingdom,2010-09-23,12:01:00,29.9
351982,523638,21621,VINTAGE UNION JACK BUNTING,6,2010-09-23 12:01:00,8.5,13097.0,United Kingdom,2010-09-23,12:01:00,51.0
351987,523638,21257,VICTORIAN SEWING BOX MEDIUM,2,2010-09-23 12:01:00,7.95,13097.0,United Kingdom,2010-09-23,12:01:00,15.9
351992,523638,22424,ENAMEL BREAD BIN CREAM,1,2010-09-23 12:01:00,12.75,13097.0,United Kingdom,2010-09-23,12:01:00,12.75
351999,523638,22634,CHILDS BREAKFAST SET SPACEBOY ,1,2010-09-23 12:01:00,9.95,13097.0,United Kingdom,2010-09-23,12:01:00,9.95
352000,523638,22635,CHILDS BREAKFAST SET DOLLY GIRL ,1,2010-09-23 12:01:00,9.95,13097.0,United Kingdom,2010-09-23,12:01:00,9.95
352016,523638,22423,REGENCY CAKESTAND 3 TIER,4,2010-09-23 12:01:00,12.75,13097.0,United Kingdom,2010-09-23,12:01:00,51.0
352028,523638,22626,BLACK KITCHEN SCALES,3,2010-09-23 12:01:00,8.5,13097.0,United Kingdom,2010-09-23,12:01:00,25.5
352029,523638,84562A,PINK/WHITE RIBBED MELAMINE JUG,2,2010-09-23 12:01:00,7.95,13097.0,United Kingdom,2010-09-23,12:01:00,15.9
352030,523638,22625,RED KITCHEN SCALES,1,2010-09-23 12:01:00,8.5,13097.0,United Kingdom,2010-09-23,12:01:00,8.5
352060,523641,21621,VINTAGE UNION JACK BUNTING,2,2010-09-23 12:08:00,8.5,18226.0,United Kingdom,2010-09-23,12:08:00,17.0
352064,523644,22689,DOORMAT MERRY CHRISTMAS RED ,1,2010-09-23 12:18:00,7.95,17841.0,United Kingdom,2010-09-23,12:18:00,7.95
352065,523644,22687,DOORMAT CHRISTMAS VILLAGE,1,2010-09-23 12:18:00,7.95,17841.0,United Kingdom,2010-09-23,12:18:00,7.95
352091,523644,22947,WOODEN ADVENT CALENDAR RED,2,2010-09-23 12:18:00,16.95,17841.0,United Kingdom,2010-09-23,12:18:00,33.9
352097,523644,84078A,SET/4 WHITE RETRO STORAGE CUBES ,1,2010-09-23 12:18:00,39.95,17841.0,United Kingdom,2010-09-23,12:18:00,39.95
352130,523645,22636,CHILDS BREAKFAST SET CIRCUS PARADE,3,2010-09-23 12:19:00,8.5,12838.0,United Kingdom,2010-09-23,12:19:00,25.5
352156,523645,15058C,ICE CREAM DESIGN GARDEN PARASOL,1,2010-09-23 12:19:00,7.95,12838.0,United Kingdom,2010-09-23,12:19:00,7.95
352174,523646,21623,VINTAGE UNION JACK MEMOBOARD,1,2010-09-23 12:25:00,9.95,16383.0,United Kingdom,2010-09-23,12:25:00,9.95
352178,523646,22423,REGENCY CAKESTAND 3 TIER,1,2010-09-23 12:25:00,12.75,16383.0,United Kingdom,2010-09-23,12:25:00,12.75
352188,523646,85145,JARDIN ETCHED GLASS LARGE BELL JAR,1,2010-09-23 12:25:00,12.75,16383.0,United Kingdom,2010-09-23,12:25:00,12.75
352194,523647,22635,CHILDS BREAKFAST SET DOLLY GIRL ,1,2010-09-23 12:33:00,9.95,14507.0,United Kingdom,2010-09-23,12:33:00,9.95
352198,523647,21623,VINTAGE UNION JACK MEMOBOARD,1,2010-09-23 12:33:00,9.95,14507.0,United Kingdom,2010-09-23,12:33:00,9.95
352243,523648,48194,DOORMAT HEARTS,2,2010-09-23 12:37:00,7.95,16830.0,United Kingdom,2010-09-23,12:37:00,15.9
352252,523648,21257,VICTORIAN SEWING BOX MEDIUM,2,2010-09-23 12:37:00,7.95,16830.0,United Kingdom,2010-09-23,12:37:00,15.9
352260,523648,22220,CAKE STAND LOVEBIRD 2 TIER WHITE,2,2010-09-23 12:37:00,9.95,16830.0,United Kingdom,2010-09-23,12:37:00,19.9
352268,523649,72760B,VINTAGE CREAM 3 BASKET CAKE STAND,2,2010-09-23 12:42:00,9.95,13264.0,United Kingdom,2010-09-23,12:42:00,19.9
352286,523649,22423,REGENCY CAKESTAND 3 TIER,1,2010-09-23 12:42:00,12.75,13264.0,United Kingdom,2010-09-23,12:42:00,12.75
352291,523649,84352,SILVER CHRISTMAS TREE BAUBLE STAND ,1,2010-09-23 12:42:00,16.95,13264.0,United Kingdom,2010-09-23,12:42:00,16.95
352293,523649,82486,WOOD S/3 CABINET ANT WHITE FINISH,2,2010-09-23 12:42:00,7.95,13264.0,United Kingdom,2010-09-23,12:42:00,15.9
352308,523650,85063,CREAM SWEETHEART MAGAZINE RACK,1,2010-09-23 13:03:00,16.95,18107.0,United Kingdom,2010-09-23,13:03:00,16.95
352319,523650,84712B,PINK JEWELLED PHOTO FRAME,1,2010-09-23 13:03:00,7.95,18107.0,United Kingdom,2010-09-23,13:03:00,7.95
352327,523650,22624,IVORY KITCHEN SCALES,1,2010-09-23 13:03:00,8.5,18107.0,United Kingdom,2010-09-23,13:03:00,8.5
352328,523650,35240,ENAMEL BLUE RIM OVAL TRAY SET/2,1,2010-09-23 13:03:00,8.49,18107.0,United Kingdom,2010-09-23,13:03:00,8.49
352342,523650,21955,DOORMAT UNION JACK GUNS AND ROSES,1,2010-09-23 13:03:00,7.95,18107.0,United Kingdom,2010-09-23,13:03:00,7.95
352376,523652,35400,WOODEN BOX ADVENT CALENDAR ,8,2010-09-23 13:07:00,8.95,15140.0,United Kingdom,2010-09-23,13:07:00,71.6
352412,523655,22605,WOODEN CROQUET GARDEN SET,2,2010-09-23 13:26:00,14.95,17504.0,United Kingdom,2010-09-23,13:26:00,29.9
352413,523655,22606,WOODEN SKITTLES GARDEN SET,2,2010-09-23 13:26:00,15.95,17504.0,United Kingdom,2010-09-23,13:26:00,31.9
352417,523655,22423,REGENCY CAKESTAND 3 TIER,4,2010-09-23 13:26:00,12.75,17504.0,United Kingdom,2010-09-23,13:26:00,51.0
352456,523655,22424,ENAMEL BREAD BIN CREAM,2,2010-09-23 13:26:00,12.75,17504.0,United Kingdom,2010-09-23,13:26:00,25.5
352457,523655,22622,BOX OF VINTAGE ALPHABET BLOCKS,6,2010-09-23 13:26:00,9.95,17504.0,United Kingdom,2010-09-23,13:26:00,59.699999999999996
352526,523658,85067,CREAM SWEETHEART WALL CABINET,1,2010-09-23 13:38:00,18.95,15023.0,United Kingdom,2010-09-23,13:38:00,18.95
352536,523658,20685,DOORMAT RED RETROSPOT,2,2010-09-23 13:38:00,7.95,15023.0,United Kingdom,2010-09-23,13:38:00,15.9
352537,523658,48194,DOORMAT HEARTS,2,2010-09-23 13:38:00,7.95,15023.0,United Kingdom,2010-09-23,13:38:00,15.9
352538,523658,21955,DOORMAT UNION JACK GUNS AND ROSES,1,2010-09-23 13:38:00,7.95,15023.0,United Kingdom,2010-09-23,13:38:00,7.95
352539,523658,48173C,DOORMAT BLACK FLOCK ,1,2010-09-23 13:38:00,7.95,15023.0,United Kingdom,2010-09-23,13:38:00,7.95
352540,523658,48188,DOORMAT WELCOME PUPPIES,1,2010-09-23 13:38:00,7.95,15023.0,United Kingdom,2010-09-23,13:38:00,7.95
352541,523658,48129,DOORMAT TOPIARY,1,2010-09-23 13:38:00,7.95,15023.0,United Kingdom,2010-09-23,13:38:00,7.95
352542,523658,21955,DOORMAT UNION JACK GUNS AND ROSES,1,2010-09-23 13:38:00,7.95,15023.0,United Kingdom,2010-09-23,13:38:00,7.95
352585,523659,22275,WEEKEND BAG VINTAGE ROSE PAISLEY,1,2010-09-23 13:54:00,8.5,18096.0,United Kingdom,2010-09-23,13:54:00,8.5
352642,523659,22275,WEEKEND BAG VINTAGE ROSE PAISLEY,2,2010-09-23 13:54:00,8.5,18096.0,United Kingdom,2010-09-23,13:54:00,17.0
352656,523659,22275,WEEKEND BAG VINTAGE ROSE PAISLEY,1,2010-09-23 13:54:00,8.5,18096.0,United Kingdom,2010-09-23,13:54:00,8.5
352672,523660,20750,RED/WHITE DOT MINI CASES,2,2010-09-23 14:00:00,7.95,15476.0,United Kingdom,2010-09-23,14:00:00,15.9
352700,523660,22282,12 EGG HOUSE PAINTED WOOD,2,2010-09-23 14:00:00,12.75,15476.0,United Kingdom,2010-09-23,14:00:00,25.5
352701,523660,22283,6 EGG HOUSE PAINTED WOOD,2,2010-09-23 14:00:00,7.95,15476.0,United Kingdom,2010-09-23,14:00:00,15.9
352768,523662,85161,ACRYLIC GEOMETRIC LAMP,1,2010-09-23 14:08:00,18.95,16921.0,United Kingdom,2010-09-23,14:08:00,18.95
352773,523663,22689,DOORMAT MERRY CHRISTMAS RED ,2,2010-09-23 14:09:00,7.95,14857.0,United Kingdom,2010-09-23,14:09:00,15.9
352794,523664,22061,LARGE CAKE STAND  HANGING STRAWBERY,1,2010-09-23 14:15:00,9.95,15005.0,United Kingdom,2010-09-23,14:15:00,9.95
352797,523664,22625,RED KITCHEN SCALES,1,2010-09-23 14:15:00,8.5,15005.0,United Kingdom,2010-09-23,14:15:00,8.5
352798,523664,22275,WEEKEND BAG VINTAGE ROSE PAISLEY,1,2010-09-23 14:15:00,8.5,15005.0,United Kingdom,2010-09-23,14:15:00,8.5
352806,523664,22167,"WALL MIRROR , DIAMANTE OVAL SHAPE",1,2010-09-23 14:15:00,9.95,15005.0,United Kingdom,2010-09-23,14:15:00,9.95
352828,523684,22752,SET 7 BABUSHKA NESTING BOXES,2,2010-09-23 14:33:00,8.5,16647.0,United Kingdom,2010-09-23,14:33:00,17.0
352831,523688,22624,IVORY KITCHEN SCALES,2,2010-09-23 14:37:00,8.5,16992.0,United Kingdom,2010-09-23,14:37:00,17.0
352832,523688,22627,MINT KITCHEN SCALES,2,2010-09-23 14:37:00,8.5,16992.0,United Kingdom,2010-09-23,14:37:00,17.0
353020,523709,22423,REGENCY CAKESTAND 3 TIER,6,2010-09-23 15:12:00,12.75,12731.0,France,2010-09-23,15:12:00,76.5
353068,523710,22461,SAVOY ART DECO CLOCK,1,2010-09-23 15:22:00,12.75,17696.0,United Kingdom,2010-09-23,15:22:00,12.75
353089,523711,21360,JOY LARGE WOOD LETTERS,2,2010-09-23 15:23:00,9.95,16298.0,United Kingdom,2010-09-23,15:23:00,19.9
353091,523711,35400,WOODEN BOX ADVENT CALENDAR ,2,2010-09-23 15:23:00,8.95,16298.0,United Kingdom,2010-09-23,15:23:00,17.9
353092,523711,21361,LOVE LARGE WOOD LETTERS ,2,2010-09-23 15:23:00,12.75,16298.0,United Kingdom,2010-09-23,15:23:00,25.5
353151,523718,84352,SILVER CHRISTMAS TREE BAUBLE STAND ,2,2010-09-23 15:48:00,16.95,13985.0,United Kingdom,2010-09-23,15:48:00,33.9
353182,523720,22635,CHILDS BREAKFAST SET DOLLY GIRL ,2,2010-09-23 16:23:00,9.95,12844.0,United Kingdom,2010-09-23,16:23:00,19.9
353198,523720,21843,RED RETROSPOT CAKE STAND,1,2010-09-23 16:23:00,10.95,12844.0,United Kingdom,2010-09-23,16:23:00,10.95
353201,523720,21524,DOORMAT SPOTTY HOME SWEET HOME,1,2010-09-23 16:23:00,7.95,12844.0,United Kingdom,2010-09-23,16:23:00,7.95
353202,523720,22366,DOORMAT AIRMAIL ,1,2010-09-23 16:23:00,7.95,12844.0,United Kingdom,2010-09-23,16:23:00,7.95
353203,523720,48138,DOORMAT UNION FLAG,1,2010-09-23 16:23:00,7.95,12844.0,United Kingdom,2010-09-23,16:23:00,7.95
353209,523720,35240,ENAMEL BLUE RIM OVAL TRAY SET/2,2,2010-09-23 16:23:00,8.49,12844.0,United Kingdom,2010-09-23,16:23:00,16.98
353211,523721,POST,POSTAGE,1,2010-09-23 16:23:00,45.0,12748.0,United Kingdom,2010-09-23,16:23:00,45.0
353245,523728,22423,REGENCY CAKESTAND 3 TIER,2,2010-09-23 17:11:00,12.75,14952.0,United Kingdom,2010-09-23,17:11:00,25.5
353313,523732,21777,RECIPE BOX WITH METAL HEART,2,2010-09-23 17:23:00,7.95,15628.0,United Kingdom,2010-09-23,17:23:00,15.9
353322,523732,48138,DOORMAT UNION FLAG,2,2010-09-23 17:23:00,7.95,15628.0,United Kingdom,2010-09-23,17:23:00,15.9
353327,523733,85068,CREAM SWEETHEART SHELF + HOOKS,2,2010-09-23 17:34:00,7.95,16775.0,United Kingdom,2010-09-23,17:34:00,15.9
353328,523733,85067,CREAM SWEETHEART WALL CABINET,1,2010-09-23 17:34:00,18.95,16775.0,United Kingdom,2010-09-23,17:34:00,18.95
353330,523733,22180,RETRO SPOT LAMP,2,2010-09-23 17:34:00,9.95,16775.0,United Kingdom,2010-09-23,17:34:00,19.9
353332,523733,21768,WALL MOUNTED VINTAGE ORGANISER,1,2010-09-23 17:34:00,14.95,16775.0,United Kingdom,2010-09-23,17:34:00,14.95
353344,523744,22752,SET 7 BABUSHKA NESTING BOXES,2,2010-09-23 17:48:00,8.5,14992.0,United Kingdom,2010-09-23,17:48:00,17.0
353373,523745,85136C,RED SHARK HELICOPTER,1,2010-09-23 18:00:00,7.95,13969.0,United Kingdom,2010-09-23,18:00:00,7.95
353403,523748,22687,DOORMAT CHRISTMAS VILLAGE,6,2010-09-23 18:24:00,7.95,14628.0,United Kingdom,2010-09-23,18:24:00,47.7
353404,523748,22689,DOORMAT MERRY CHRISTMAS RED ,6,2010-09-23 18:24:00,7.95,14628.0,United Kingdom,2010-09-23,18:24:00,47.7
353405,523748,22688,DOORMAT PEACE ON EARTH BLUE,6,2010-09-23 18:24:00,7.95,14628.0,United Kingdom,2010-09-23,18:24:00,47.7
353407,523749,21623,VINTAGE UNION JACK MEMOBOARD,2,2010-09-23 18:32:00,9.95,17134.0,United Kingdom,2010-09-23,18:32:00,19.9
353409,523749,48194,DOORMAT HEARTS,2,2010-09-23 18:32:00,7.95,17134.0,United Kingdom,2010-09-23,18:32:00,15.9
353416,523749,22687,DOORMAT CHRISTMAS VILLAGE,2,2010-09-23 18:32:00,7.95,17134.0,United Kingdom,2010-09-23,18:32:00,15.9
353417,523749,22689,DOORMAT MERRY CHRISTMAS RED ,2,2010-09-23 18:32:00,7.95,17134.0,United Kingdom,2010-09-23,18:32:00,15.9
353418,523749,48188,DOORMAT WELCOME PUPPIES,2,2010-09-23 18:32:00,7.95,17134.0,United Kingdom,2010-09-23,18:32:00,15.9
353435,523750,22946,WOODEN ADVENT CALENDAR CREAM,2,2010-09-23 19:27:00,16.95,16497.0,United Kingdom,2010-09-23,19:27:00,33.9
353436,523751,22624,IVORY KITCHEN SCALES,2,2010-09-23 19:28:00,8.5,16497.0,United Kingdom,2010-09-23,19:28:00,17.0
353446,523751,85066,CREAM SWEETHEART MINI CHEST,2,2010-09-23 19:28:00,12.75,16497.0,United Kingdom,2010-09-23,19:28:00,25.5
353455,523753,22184,CAKE STAND VICTORIAN FILIGREE LARGE,1,2010-09-23 19:40:00,8.5,17848.0,United Kingdom,2010-09-23,19:40:00,8.5
353461,523753,21667,GLASS CAKE COVER AND PLATE,1,2010-09-23 19:40:00,16.95,17848.0,United Kingdom,2010-09-23,19:40:00,16.95
353469,523755,85066,CREAM SWEETHEART MINI CHEST,1,2010-09-23 19:48:00,12.75,13291.0,United Kingdom,2010-09-23,19:48:00,12.75
353470,523755,21527,RED RETROSPOT TRADITIONAL TEAPOT ,1,2010-09-23 19:48:00,7.95,13291.0,United Kingdom,2010-09-23,19:48:00,7.95
353495,523756,21361,LOVE LARGE WOOD LETTERS ,2,2010-09-23 19:50:00,12.75,15426.0,United Kingdom,2010-09-23,19:50:00,25.5
353496,523756,82486,WOOD S/3 CABINET ANT WHITE FINISH,1,2010-09-23 19:50:00,7.95,15426.0,United Kingdom,2010-09-23,19:50:00,7.95
353549,523761,22168,ORGANISER WOOD ANTIQUE WHITE ,4,2010-09-24 09:41:00,8.5,17001.0,United Kingdom,2010-09-24,09:41:00,34.0
353555,523761,22622,BOX OF VINTAGE ALPHABET BLOCKS,4,2010-09-24 09:41:00,9.95,17001.0,United Kingdom,2010-09-24,09:41:00,39.8
353567,523762,22169,FAMILY ALBUM WHITE PICTURE FRAME,2,2010-09-24 09:42:00,8.5,13851.0,United Kingdom,2010-09-24,09:42:00,17.0
353568,523763,22622,BOX OF VINTAGE ALPHABET BLOCKS,2,2010-09-24 09:49:00,9.95,16531.0,United Kingdom,2010-09-24,09:49:00,19.9
353574,523763,22618,COOKING SET RETROSPOT,2,2010-09-24 09:49:00,9.95,16531.0,United Kingdom,2010-09-24,09:49:00,19.9
353593,523764,22423,REGENCY CAKESTAND 3 TIER,2,2010-09-24 10:10:00,12.75,15394.0,United Kingdom,2010-09-24,10:10:00,25.5
353595,523764,85066,CREAM SWEETHEART MINI CHEST,2,2010-09-24 10:10:00,12.75,15394.0,United Kingdom,2010-09-24,10:10:00,25.5
353618,523766,35400,WOODEN BOX ADVENT CALENDAR ,4,2010-09-24 10:28:00,8.95,14875.0,United Kingdom,2010-09-24,10:28:00,35.8
353619,523766,22946,WOODEN ADVENT CALENDAR CREAM,2,2010-09-24 10:28:00,16.95,14875.0,United Kingdom,2010-09-24,10:28:00,33.9
353623,523766,22487,WHITE WOOD GARDEN PLANT LADDER,4,2010-09-24 10:29:00,8.5,14875.0,United Kingdom,2010-09-24,10:29:00,34.0
353624,523766,21769,VINTAGE POST OFFICE CABINET,1,2010-09-24 10:29:00,79.95,14875.0,United Kingdom,2010-09-24,10:29:00,79.95
353649,523766,22485,SET OF 2 WOODEN MARKET CRATES,12,2010-09-24 10:29:00,10.95,14875.0,United Kingdom,2010-09-24,10:29:00,131.39999999999998
353668,523768,22169,FAMILY ALBUM WHITE PICTURE FRAME,8,2010-09-24 10:29:00,7.65,14134.0,United Kingdom,2010-09-24,10:29:00,61.2
353669,523768,22171,3 HOOK PHOTO SHELF ANTIQUE WHITE,12,2010-09-24 10:29:00,7.65,14134.0,United Kingdom,2010-09-24,10:29:00,91.80000000000001
353675,523768,35400,WOODEN BOX ADVENT CALENDAR ,16,2010-09-24 10:29:00,7.95,14134.0,United Kingdom,2010-09-24,10:29:00,127.2
353753,523770,22423,REGENCY CAKESTAND 3 TIER,6,2010-09-24 10:58:00,12.75,14967.0,United Kingdom,2010-09-24,10:58:00,76.5
353761,523773,90026D,GLASS BEAD HOOP NECKLACE AMETHYST,1,2010-09-24 11:11:00,8.5,17811.0,United Kingdom,2010-09-24,11:11:00,8.5
353763,523773,90147,CHUNKY SILVER NECKLACE PASTEL FLOWE,1,2010-09-24 11:11:00,9.95,17811.0,United Kingdom,2010-09-24,11:11:00,9.95
353911,523805,22624,IVORY KITCHEN SCALES,1,2010-09-24 11:48:00,8.5,14527.0,United Kingdom,2010-09-24,11:48:00,8.5
353913,523821,22423,REGENCY CAKESTAND 3 TIER,6,2010-09-24 11:55:00,12.75,15658.0,United Kingdom,2010-09-24,11:55:00,76.5
353940,523835,48185,DOORMAT FAIRY CAKE,6,2010-09-24 12:03:00,7.95,16140.0,United Kingdom,2010-09-24,12:03:00,47.7
353943,523835,48194,DOORMAT HEARTS,6,2010-09-24 12:03:00,7.95,16140.0,United Kingdom,2010-09-24,12:03:00,47.7
353957,523836,22946,WOODEN ADVENT CALENDAR CREAM,1,2010-09-24 12:05:00,16.95,17372.0,United Kingdom,2010-09-24,12:05:00,16.95
353967,523836,22624,IVORY KITCHEN SCALES,1,2010-09-24 12:05:00,8.5,17372.0,United Kingdom,2010-09-24,12:05:00,8.5
353968,523836,22625,RED KITCHEN SCALES,1,2010-09-24 12:05:00,8.5,17372.0,United Kingdom,2010-09-24,12:05:00,8.5
353989,523836,21623,VINTAGE UNION JACK MEMOBOARD,1,2010-09-24 12:05:00,9.95,17372.0,United Kingdom,2010-09-24,12:05:00,9.95
353997,523837,48188,DOORMAT WELCOME PUPPIES,4,2010-09-24 12:06:00,7.95,15601.0,United Kingdom,2010-09-24,12:06:00,31.8
353998,523837,20685,DOORMAT RED RETROSPOT,4,2010-09-24 12:06:00,7.95,15601.0,United Kingdom,2010-09-24,12:06:00,31.8
353999,523837,48138,DOORMAT UNION FLAG,4,2010-09-24 12:06:00,7.95,15601.0,United Kingdom,2010-09-24,12:06:00,31.8
354000,523837,21524,DOORMAT SPOTTY HOME SWEET HOME,4,2010-09-24 12:06:00,7.95,15601.0,United Kingdom,2010-09-24,12:06:00,31.8
354001,523837,48173C,DOORMAT BLACK FLOCK ,4,2010-09-24 12:06:00,7.95,15601.0,United Kingdom,2010-09-24,12:06:00,31.8
354023,523838,C2,CARRIAGE,1,2010-09-24 12:08:00,50.0,14934.0,Channel Islands,2010-09-24,12:08:00,50.0
354083,523841,20750, RED/WHITE DOT MINI CASES,2,2010-09-24 12:11:00,7.95,14934.0,Channel Islands,2010-09-24,12:11:00,15.9
354085,523841,22509,SEWING BOX RETROSPOT DESIGN ,1,2010-09-24 12:11:00,16.95,14934.0,Channel Islands,2010-09-24,12:11:00,16.95
354119,523855,21681,GIANT MEDINA STAMPED METAL BOWL ,4,2010-09-24 12:18:00,9.95,15551.0,United Kingdom,2010-09-24,12:18:00,39.8
354148,523864,22275,WEEKEND BAG VINTAGE ROSE PAISLEY,2,2010-09-24 12:24:00,8.5,15034.0,United Kingdom,2010-09-24,12:24:00,17.0
354170,523864,22192,BLUE DINER WALL CLOCK,1,2010-09-24 12:24:00,8.5,15034.0,United Kingdom,2010-09-24,12:24:00,8.5
354173,523864,48138,DOORMAT UNION FLAG,1,2010-09-24 12:24:00,7.95,15034.0,United Kingdom,2010-09-24,12:24:00,7.95
